time,open,high,low,close,Plot,Plot,Plot,A组1,A组2,B组1,B组2,Volume
2023-02-24,23940.2,24132.35,22841.19,23185.29,23441.897396987562,22092.057374791944,21661.803672721828,20882.87817645449,21153.040606566814,27432.89875476856,27788.26553880517,343582.57453
2023-02-25,23184.04,23219.13,22722,23157.07,23414.770978226843,22133.822575780494,21676.681944635042,20914.246339537876,21176.617422960146,27418.077857871616,27774.584015795408,191311.8101
2023-02-26,23157.07,23689.99,23059.18,23554.85,23428.111837443335,22189.54914143616,21695.37018399191,20950.668458992528,21204.59662974885,27404.687120062703,27762.11803642821,202323.73623
2023-02-27,23554.85,23897.99,23106.77,23492.09,23434.204995782064,22240.629175105332,21713.247993106415,20985.722549213322,21231.508316457686,27391.12525829472,27749.50347797495,283706.0859
2023-02-28,23492.09,23600,23020.97,23141.57,23406.33499618377,22275.9601878463,21727.46015237899,21015.458376120725,21253.979630381713,27376.395430709643,27735.89067597207,264140.99894
2023-03-01,23141.57,24000,23020.03,23628.97,23427.538329880554,22329.01939616605,21746.38064837522,21051.506812312164,21281.920693553693,27363.40608779557,27723.757970873186,315287.41737
2023-03-02,23629.76,23796.93,23195.9,23465.32,23431.136584177642,22373.580204159538,21763.48452252074,21084.800787314754,21307.607744217767,27349.894524233023,27711.17765190458,239315.45219
2023-03-03,23465.32,23476.95,21971.13,22354.34,23328.584528541676,22372.82568634936,21769.363681500632,21102.311673006963,21319.922241344615,27332.57891063083,27695.352429890092,319954.19785
2023-03-04,22354.34,22410,22157.08,22346.57,23235.059335347232,22371.79605159056,21775.107027953363,21119.473856827557,21332.000450269974,27315.296384077516,27679.551004691006,121257.38132
2023-03-05,22346.57,22662.09,22189.22,22430.24,23158.409874837973,22374.08797113603,21781.625763993627,21137.55338983683,21344.920915560917,27298.36377962664,27664.04343894598,154841.75786
2023-03-06,22430.24,22602.19,22258,22410,23087.132743901024,22375.49628599344,21787.878243953888,21155.10437756322,21357.451257730787,27281.41971106641,27648.521892597542,203751.82957
2023-03-07,22409.41,22557.91,21927,22197.96,23002.44962543426,22368.534078699577,21791.958659436936,21169.488593045106,21367.33959587513,27263.799400109507,27632.41978951749,292519.80912
2023-03-08,22198.56,22287,21580,21705.44,22878.924899202426,22342.530389338808,21791.097777253482,21176.881026244482,21371.317247688366,27244.532989710515,27614.91024804181,301460.57272
2023-03-09,21704.37,21834.99,20042.72,20362.22,22639.238718326003,22264.871158384347,21776.880087927577,21165.644322434215,21359.445515362622,27220.677485413424,27593.48427980535,443658.28584
2023-03-10,20362.21,20367.78,19549.09,20150.69,22402.23407848543,22181.962093349666,21760.6990920278,21151.644952469604,21345.22486224071,27196.171462933653,27571.49670438495,618456.4671
2023-03-11,20150.69,20686.51,19765.03,20455.73,22216.852737677294,22114.266717139875,21747.714324942946,21142.04612553899,21334.760216802584,27172.80771436196,27550.475237016013,427831.82133
2023-03-12,20455.73,22150,20270.6,21997.11,22195.924857898506,22109.672336075568,21750.19587394849,21153.840110014313,21342.552567193143,27154.8676876224,27534.06943129366,430944.94288
2023-03-13,21998.05,24500,21813.88,24113.48,22378.549157146266,22188.253028778487,21773.711138884326,21194.66272918653,21375.15171346146,27144.325615914873,27523.964292648776,687889.31259
2023-03-14,24112.27,26386.87,23976.42,24670.41,22596.82161837043,22285.592517846,21802.534013124285,21242.60407085292,21413.91945800897,27135.75051845936,27515.53429473844,699360.93423
2023-03-15,24670.41,25196.97,23896.95,24285.66,22757.66336900182,22364.026536753998,21827.24173438673,21284.577256082535,21447.704640855925,27125.87152186158,27505.99256860923,581450.72984
2023-03-16,24285.66,25167.4,24123,24998.78,22971.103048144505,22467.35020197933,21858.79932906945,21335.80763875726,21489.481998022326,27118.498587643688,27498.585736796496,439421.32998
2023-03-17,24998.78,27756.84,24890,27395.13,23392.438948321218,22660.596468568376,21913.887196441894,21419.38449891233,21558.9602098103,27119.457448691715,27498.280106850274,624460.68091
2023-03-18,27395.13,27724.85,26578,26907.49,23727.205715147767,22827.14131293824,21963.57478652705,21495.082505823884,21621.884089694882,27118.72272616592,27496.53478895707,371238.97174
2023-03-19,26907.49,28390.1,26827.22,27972.87,24131.554694657505,23028.9345947838,22023.36876875066,21584.431298847005,21696.60157099259,27121.683375295328,27497.941983081273,372066.99054
2023-03-20,27972.87,28472,27124.47,27717.01,24473.026628499647,23212.780689106006,22080.021915330257,21669.0185912767,21767.4299054515,27123.74689912446,27498.589155952526,477378.23373
2023-03-21,27717.01,28438.55,27303.1,28105.47,24818.973616261585,23404.650858160672,22139.976622640403,21757.797231397024,21841.995083034424,27127.149752160425,27500.38200925843,420929.7422
2023-03-22,28107.81,28868.05,26601.8,27250.97,25050.592319474767,23555.486902938686,22190.832278136517,21833.565131653617,21905.63008205755,27127.57893846143,27499.645193869186,224113.41296
2023-03-23,27250.97,28750,27105,28295.41,25359.622574762885,23741.366240078347,22251.57434502073,21922.69402638943,21980.80396344511,27131.62687974926,27501.996050017282,128649.60818
2023-03-24,28295.42,28374.3,27000,27454.47,25559.131853356896,23886.978152232135,22303.344451040426,21998.994384646125,22045.200034463403,27132.745920027424,27501.855648096993,86242.06544
2023-03-25,27454.46,27787.33,27156.09,27462.95,25740.447867322906,24027.212342340677,22354.68380973654,22074.35928968549,22108.93826935207,27133.890474897347,27501.7407126521,50844.08102
2023-03-26,27462.96,28194.4,27417.76,27968.05,25952.600451387392,24181.754995582218,22410.53819968941,22155.651575345,22177.86899559499,27136.781842402037,27503.11828809478,49671.70353
2023-03-27,27968.05,28023.86,26508.14,27124.91,26064.248979826687,24297.17283889272,22457.447371831804,22224.193070857484,22236.069477999754,27136.74069216841,27502.00098148298,88039.46898
2023-03-28,27124.9,27520,26631.78,27261.07,26178.231934128908,24413.404100112613,22505.24461191308,22293.66723539738,22295.187131199757,27137.171642975452,27501.289220828672,78602.44341
2023-03-29,27261.06,28650,27240.1,28348.6,26384.93365468806,24567.725507951334,22563.387451595536,22377.1835493919,22366.40375318564,27141.370701405347,27503.792354592842,89486.16008
2023-03-30,28348.6,29184.68,27686,28028.53,26541.466639955863,24703.443331168928,22617.766979440355,22455.133155607182,22433.01700314816,27144.445776963734,27505.342539660516,98865.43256
2023-03-31,28028.53,28656.69,27511.71,28465.36,26724.694579007686,24850.969475044658,22675.951984620053,22538.032836219496,22503.985744287595,27149.024335795748,27508.178632600957,78198.12139
2023-04-01,28465.36,28819.71,28220.27,28452.73,26889.269381006954,24992.21498582722,22733.43236288254,22619.614866064745,22573.970970825387,27153.543246243597,27510.969035458857,30238.44753
2023-04-02,28452.74,28530,27856.43,28171.87,27011.421820911055,25116.907339324192,22787.546170217043,22696.197695498333,22639.828606462735,27157.072975026116,27512.921475531355,37365.65692
2023-04-03,28171.87,28500.99,27200.24,27800,27086.524504633813,25222.126659350695,22837.421332702444,22766.594968663874,22700.53650521023,27159.301491577153,27513.769565707036,79180.01405
2023-04-04,27800,28444.44,27662.79,28165.47,27189.281218478212,25337.551888395767,22890.436742327296,22841.062210475407,22764.829840443053,27162.78907739491,27515.69482548338,49722.55691
2023-04-05,28165.47,28775,27805.1,28170.01,27282.683959575526,25448.62867708613,22942.96980956782,22914.56493860678,22828.42019526137,27166.28031109545,27517.627809750786,60737.64732
2023-04-06,28170.01,28182.05,27711,28033.82,27354.220725330237,25550.008728965106,22993.625035343266,22985.175353246686,22889.660192964177,27169.28738107432,27519.152749751524,40118.94963
2023-04-07,28033.83,28100,27766.94,27906.33,27406.80256101307,25642.413484691966,23042.50767180751,23053.053348374317,22948.679837752832,27171.8421215212,27520.296552558757,24762.09387
2023-04-08,27906.34,28154.99,27859.02,27938.38,27457.42898377373,25732.451387253066,23091.222819351715,23120.43716425881,23007.3821926028,27174.499098569653,27521.531658755037,19479.96735
2023-04-09,27938.38,28530,27800,28323.76,27539.936699604805,25834.071332850985,23143.28786592533,23192.207134406963,23069.927813866296,27178.482671884838,27523.90160954158,32531.16101
2023-04-10,28323.76,29770,28170,29637.34,27739.689394880537,25983.219123719573,23207.905300095226,23281.10551875997,23147.19148664434,27187.005574235325,27530.145149838354,67754.0622
2023-04-11,29637.35,30550,29590,30200.42,27974.0446906062,26148.599550240375,23277.482560790795,23376.544339190867,23230.170645624996,27197.450684896554,27538.033701832923,67990.07621
2023-04-12,30200.43,30486,29637.4,29888.07,28156.332815310372,26295.24545023095,23343.259550235663,23466.35848623651,23308.498873323526,27206.776921690674,27544.97620197522,62049.48451
2023-04-13,29888.07,30595,29854.59,30373.84,28367.523975757,26455.19033453562,23413.21557461143,23561.634093322904,23391.620533637368,27217.754610003703,27553.333258985633,51934.11731
2023-04-14,30373.84,31000,29966,30466.93,28567.467406637286,26612.513458671478,23483.401787799376,23656.879554104657,23474.859468535753,27229.016916381508,27561.940634882278,75984.19452
2023-04-15,30466.93,30595.6,30202,30295.09,28732.00289171945,26756.928224998086,23551.179779960577,23748.441077496318,23555.097474788272,27239.644552719874,27570.014931381887,25429.81247
2023-04-16,30295.1,30549.99,30120,30304.65,28881.778806793787,26896.054569115808,23618.378488617687,23838.87154539292,23634.50397508488,27250.268488412352,27578.09361696126,26431.99322
2023-04-17,30304.66,30316.06,29240.65,29430.27,28934.01606328962,26995.435566405384,23676.2082549001,23915.994282697848,23702.68945773094,27257.82481947505,27583.565334488703,56441.81127
2023-04-18,29430.27,30485,29096.78,30380.01,29071.72977154775,27128.163975565956,23742.912749876217,24005.153120177878,23781.24616999293,27268.646951816558,27591.826618581796,62004.89434
2023-04-19,30380.01,30413.53,28520,28797.1,29045.57455520987,27193.612447112388,23793.203170275458,24071.24893920991,23840.256215051835,27273.94488265948,27595.387248955263,86575.48656
2023-04-20,28797.1,29088.3,28010,28243.65,28969.200788047026,27234.790390362883,23837.486223307544,24128.79929866908,23892.06084781593,27277.306078906764,27597.302353094245,76879.09372
2023-04-21,28243.65,28374.02,27125,27262.84,28806.690236804454,27235.890375054536,23871.569345463686,24172.027446273645,23931.717073135744,27277.25593651887,27596.314281150095,77684.7679
2023-04-22,27262.84,27882.72,27140.35,27816.85,28712.419738061173,27258.673105444555,23910.82586938942,24222.3008608078,23977.42451933415,27279.126279893157,27596.9657899207,36023.69686
2023-04-23,27816.85,27816.85,27311.25,27590.6,28605.57976300773,27271.689846407513,23947.440537355695,24268.76015927942,24019.932466165512,27280.205911505313,27596.946984042057,34812.09581
2023-04-24,27590.59,28000,26942.82,27510.93,28501.32740462604,27281.07181321506,23982.89814394917,24313.479743289357,24061.003025387094,27281.00564838051,27596.69287182923,53111.56874
2023-04-25,27510.93,28399.99,27192,28300.79,28482.228604185468,27321.06076171643,24025.862242019328,24368.47712614054,24110.882872147246,27284.540429495308,27598.772922429438,52325.14637
2023-04-26,28300.8,30036,27235,28415.29,28475.853499024946,27363.971712237355,24069.53814010869,24424.2952347455,24161.522956004337,27288.459838751824,27601.185085140132,129228.40403
2023-04-27,28415.29,29890,28378.86,29472.77,28570.797927689237,27446.66968430648,24123.301641202135,24493.929369438665,24224.008215345464,27296.031104475387,27606.71413954149,95430.82431
2023-04-28,29472.77,29599.54,28891,29311.7,28641.36002981407,27519.808128059165,24174.927495518532,24560.381378136062,24283.86341281199,27303.017825083793,27611.75102539218,54298.16578
2023-04-29,29311.69,29448.88,29031,29230.45,28697.463836498446,27586.892123037236,24225.231202030784,24624.796117747977,24342.05854913185,27309.698699173623,27616.53300168349,20466.83058
2023-04-30,29230.45,29969.39,29079.59,29233.21,28748.48728064145,27651.453608408327,24275.06183683645,24688.36044715835,24399.601507377356,27316.365982712017,27621.309004632723,39752.5372
2023-05-01,29233.2,29337.34,27666.95,28068.26,28683.703730104167,27667.798957098195,24312.80510214156,24734.979751335475,24442.76219552586,27318.972201142824,27622.629391620514,64433.65958
2023-05-02,28068.26,28879.88,27872,28669.86,28682.385279618054,27707.09546858454,24356.158882219752,24789.25396166188,24492.492757931435,27323.654654518414,27625.723130493127,50824.5224
2023-05-03,28669.85,29266.66,28113.69,29026.16,28715.12572917824,27758.82348942436,24402.626555033487,24847.694044949305,24545.83001960283,27329.555886218524,27629.860314745732,64615.79213
2023-05-04,29026.16,29379.83,28663.64,28838.16,28726.84327878031,27801.15041140772,24446.76121617743,24902.734954674143,24596.328019372206,27334.785016595582,27633.429885455495,42575.47501
2023-05-05,28838.16,29677,28800,29505.61,28801.01153794409,27867.991963901535,24497.09801999656,24966.22288633381,24654.084277967828,27342.30953993494,27638.960698201565,58415.83048
2023-05-06,29505.6,29820,28300,28848.2,28805.50567718751,27906.431494728928,24540.39256706127,25019.767398246448,24703.42681587409,27347.52926423326,27642.533044735683,49249.28459
2023-05-07,28848.19,29138.29,28395.23,28430.1,28769.752755550602,27926.96751454348,24579.096123607924,25066.80646861546,24747.270029804982,27351.28167579571,27644.85968271283,30003.41028
2023-05-08,28430.09,28631.01,27262,27668.79,28664.89915978388,27916.842906130012,24609.839346258592,25102.69589663456,24781.640852983746,27352.382224579782,27644.930377889454,68244.36179
2023-05-09,27668.8,27818,27353,27628.27,28566.172573137796,27905.526321575893,24639.873482116716,25137.531401508564,24815.130607654526,27353.338508030112,27644.881159638673,40113.31069
2023-05-10,27628.28,28331.42,26777,27598.75,28474.037089981815,27893.495877592526,24669.31503950859,25171.479244246377,24847.879071093885,27354.189154449417,27644.74487851714,71155.11355
2023-05-11,27598.74,27630.14,26702.05,26968.62,28330.66403379307,27857.226235333994,24692.193695831887,25196.2673926016,24872.828964375134,27352.852692908866,27642.747463809555,47635.31365
2023-05-12,26968.61,27091.12,25811.46,26795.01,28184.41126866992,27815.570696693445,24713.117241146992,25218.319014772613,24895.442858911898,27350.91909605303,27640.243069529468,67207.93494
2023-05-13,26795.01,27045.45,26692.03,26775.28,28050.208290701354,27774.774983097624,24733.63627357339,25239.794338706783,24917.558589983524,27348.92381322442,27637.687787197032,22814.90421
2023-05-14,26775.27,27200,26560.53,26917.62,27942.342739205986,27741.161062191833,24755.367454930867,25262.93676162117,24941.08872421901,27347.42882600354,27635.56055592023,21594.8036
2023-05-15,26917.61,27663.59,26726,27162.14,27868.037716424464,27718.454353870584,24779.315440453942,25289.13266835743,24967.2187392282,27346.786577039922,27634.161972298603,40430.08333
2023-05-16,27162.15,27296.89,26852.11,27033.84,27788.59031486023,27691.60673215017,24801.74852064843,25313.197597069742,24991.531930531397,27345.701840204427,27632.388495275565,33270.45451
2023-05-17,27033.85,27500,26544.71,27405.61,27752.115999159258,27680.391174026634,24827.657590094714,25342.058457799816,25019.932848995733,27345.90949413786,27631.71854403398,42958.97785
2023-05-18,27405.62,27485.33,26361.2,26821.28,27663.46495162028,27646.70053975108,24847.494628999244,25362.461513554303,25041.125168419312,27344.091021021264,27629.324338586317,49198.65143
2023-05-19,26821.28,27183.6,26630,26880.26,27588.874003846922,27616.644047996135,24867.72115010373,25383.396665091484,25062.76204879085,27342.483287846146,27627.111445414717,28754.13544
2023-05-20,26880.26,27150,26825.11,27102.43,27542.546003480547,27596.478791211972,24889.957059057924,25407.10746971091,25086.758142334485,27341.651214058118,27625.56142637361,14434.54718
2023-05-21,27102.42,27277.55,26666.03,26747.78,27466.854003149067,27563.19648567425,24908.442859465307,25425.59950461145,25106.29957595408,27339.592734979928,27622.96827592642,21347.87279
2023-05-22,26747.78,27099.89,26538.21,26849.27,27408.03647903963,27535.199368588983,24927.754572306447,25445.236339030605,25126.80511035462,27337.893176106514,27620.68260893698,26458.83828
2023-05-23,26849.28,27495.83,26798.11,27219.61,27390.091100083475,27522.823314918827,24950.559103925287,25469.710458492253,25151.42634435045,27337.483182428503,27619.497756325643,38700.83858
2023-05-24,27219.61,27219.61,26080.5,26329.01,27289.035757218382,27476.007106490637,24964.275033239464,25481.562865961325,25165.28026971103,27333.987608139323,27615.68538481508,54393.0657
2023-05-25,26329,26631.98,25871.89,26473.79,27211.393304149966,27436.704474863553,24979.295082659966,25495.248757465306,25180.674501832076,27331.005987313885,27612.31198633704,37435.44895
2023-05-26,26473.8,26932.16,26327.24,26705.92,27163.252989469016,27408.04626016302,24996.475430096187,25511.947671155438,25198.618566516405,27328.83931144798,27609.634314294686,35061.18713
2023-05-27,26705.93,26895,26551,26854.27,27133.826038091014,27386.329544078195,25014.960948204684,25530.46246189812,25218.096818675036,27327.1943571622,27607.402809673433,15095.6867
2023-05-28,26854.28,28261.32,26764.36,28065,27222.50927255854,27412.9440717614,25045.30959548623,25565.4216003547,25251.58979727886,27329.751742406006,27608.754647754162,43916.00855
2023-05-29,28065.01,28447.14,27524.6,27736.4,27271.451246600584,27425.62861796684,25072.086614436615,25595.366130004983,25280.822858487343,27331.161268428863,27609.131738898166,42385.41945
2023-05-30,27736.39,28038.59,27554,27694.4,27311.732080257672,27436.168672164218,25098.179284939735,25624.31832131526,25309.21788368161,27332.42032815701,27609.383639226384,32686.75371
2023-05-31,27694.39,27835.51,26839.01,27210.35,27302.076644042656,27427.3130379617,25119.195908970185,25646.1946203316,25331.58414387359,27331.997207435496,27608.204810159245,46588.80573
2023-06-01,27210.36,27350,26605.05,26817.93,27255.96743984812,27403.415663923985,25136.0987357466,25662.35648763737,25349.07056571037,27330.21534536466,27605.87017261077,39217.8088
2023-06-02,26817.93,27300,26505,27242.59,27254.69339795782,27397.108775142653,25157.058847828725,25684.15281194582,25371.347264937307,27329.911617997714,27604.796966783262,36380.90269
2023-06-03,27242.59,27333.29,26914.93,27069.22,27237.029264818982,27384.250391803726,25176.085326954806,25703.257186953462,25391.322238290984,27329.008007536715,27603.21476008671,16595.34117
2023-06-04,27069.22,27455.02,26951,27115.21,27225.427430074316,27373.69978820358,25195.380099820926,25722.732398167896,25411.603270781678,27328.266939919602,27601.773091666957,19258.41049
2023-06-05,27115.2,27129.33,25388,25728.2,27082.83434149581,27309.170384744615,25200.68179036997,25722.80781336558,25415.327938184248,27322.720780682444,27596.23816377429,65805.60305
2023-06-06,25728.2,27355.33,25351.02,27230.08,27096.85773754383,27306.06880102914,25220.874807381213,25743.597774560538,25436.677962440903,27322.399668790997,27595.15645575723,68392.60438
2023-06-07,27230.07,27391.77,26125.01,26339.34,27024.713191111085,27268.15786765545,25232.003814272943,25751.81490870453,25447.29751582395,27318.9921829373,27591.446510540813,59619.44364
2023-06-08,26339.34,26810,26210,26498.61,26974.608125290983,27237.979519904256,25244.606860897093,25762.115530653435,25459.665897990726,27316.148570518108,27588.21804226743,31075.51083
2023-06-09,26498.62,26783.33,26269.91,26477.81,26927.294018120414,27208.168950496245,25256.877538898116,25771.98717850649,25471.644063896718,27313.242717587367,27584.937664003715,27934.7097
2023-06-10,26477.8,26533.87,25358,25841.21,26823.85744496609,27154.56271714345,25262.691792242415,25772.94197604433,25475.991898439108,27308.140351148588,27579.786326739304,64944.60108
2023-06-11,25841.22,26206.88,25634.7,25925.55,26738.304354969318,27106.36614000057,25269.287396299704,25775.04691430579,25481.280817281,27303.348010243393,27574.899365655878,30014.29595
2023-06-12,25925.54,26106.48,25602.11,25905.19,26658.960130686526,27059.26119333388,25275.614785391248,25776.841991349847,25486.267984136517,27298.501708648095,27569.96669397004,29900.50893
2023-06-13,25905.2,26433.21,25712.57,25934.25,26589.94011824019,27015.14310732079,25282.16836961621,25779.013136296748,25491.538360793733,27293.77293322817,27565.13444376629,41065.60853
2023-06-14,25934.24,26098,24820.56,25128.6,26450.76486888398,26941.161024680758,25280.640326137443,25770.041920623687,25487.26849772557,27286.268001050605,27557.936409959002,45077.31608
2023-06-15,25128.6,25759.01,24800,25598.49,26369.595833752173,26888.507259007,25283.803009459458,25767.675687235773,25488.576985987624,27280.417817338126,27552.14779427227,48664.86063
2023-06-16,25598.49,26518,25175.56,26345,26367.253373394822,26867.193248849864,25294.362183494686,25775.638781204936,25498.652550858358,27277.175467884616,27548.58162649008,51596.91662
2023-06-17,26345.01,26839.99,26181,26516.99,26381.514004500077,26853.459788110653,25306.527634405185,25785.86431525728,25510.632991436494,27274.540509590388,27545.534088450226,27842.2195
2023-06-18,26516.99,26700,26255.85,26339.97,26377.557432642927,26833.322933674943,25316.81064301807,25793.507152288214,25520.389897419594,27271.30109707881,27541.97259926721,21538.31022
2023-06-19,26339.98,27068.09,26256.61,26844.35,26422.013867629314,26833.755367648475,25332.010039604957,25808.001536394582,25535.965898626422,27269.821197262245,27539.91167578341,35872.65974
2023-06-20,26844.35,28402.74,26652,28307.99,26601.630642140808,26891.568490485788,25361.62178050441,25842.484135892588,25568.577946877875,27273.41970264435,27542.18074025672,69666.95525
2023-06-21,28308,30800,28257.99,29993.89,26924.70296193692,27013.228157525562,25407.71400159392,25899.744906432,25620.64044162049,27282.849409047663,27549.423603653304,108926.40412
2023-06-22,29993.89,30500,29525.61,29884.92,27206.628394133404,27125.843523897107,25452.263315010896,25954.712838757074,25670.808436424955,27291.868717855123,27556.323149875894,59054.5646
2023-06-23,29884.92,31431.94,29800,30688.5,27538.235213739747,27265.55554256781,25504.365172572976,26020.00645477422,25729.84010187878,27303.642136510738,27565.576257261786,73931.89635
2023-06-24,30688.51,30800,30250,30527.43,27822.92043147882,27393.472187957308,25554.34591712449,26082.177814018713,25786.282335974323,27314.816444529766,27574.326194463374,30513.30135
2023-06-25,30527.44,31046.01,30277.49,30462.66,28074.324199909406,27513.832494311922,25603.184863222756,26142.598257963284,25841.29854378639,27325.727514046128,27582.858938349746,30223.44801
2023-06-26,30462.67,30666,29930,30267.99,28283.244752298986,27621.83867100557,25649.600834732977,26199.500213025858,25893.377266800668,27335.92599753297,27590.791378709127,45180.41489
2023-06-27,30267.99,30994.97,30226.17,30692.44,28512.691918746703,27742.25440939751,25699.778338864988,26261.471796294467,25949.83682836772,27347.560361492993,27599.954299303783,42699.64157
2023-06-28,30692.44,30709.74,29858.8,30077.41,28661.712688389875,27833.829138440742,25743.33686285638,26314.105426690407,25998.396512739862,27357.022578610868,27607.273223087228,40463.51937
2023-06-29,30077.4,30843.98,30049.98,30447.31,28831.769575209888,27936.318583992084,25790.14256571353,26371.115144942953,26050.73667141351,27367.734146795927,27615.663287420797,36330.62903
2023-06-30,30447.31,31282,29500,30472,28987.98199661847,28035.757070894357,25836.728211825834,26427.679073978223,26102.75153410276,27378.49416708433,27624.10150518322,89419.07618
2023-07-01,30471.99,30661.6,30320.57,30585.9,29140.164663607186,28135.762675957325,25883.983652504183,26485.033845371625,26155.494457230965,27389.611691635164,27632.85127917086,17501.75075
2023-07-02,30585.9,30791,30155,30617.03,29280.818505168405,28233.067276900176,25931.078641036478,26542.02689578029,26207.983110675308,27400.79858351858,27641.66716904037,23286.41019
2023-07-03,30617.02,31380,30570.27,31156.2,29459.426266580936,28347.699932708012,25983.069898339596,26605.670662735047,26266.197427020303,27413.815572830474,27652.049836192393,43761.64311
2023-07-04,31156.2,31350.69,30620,30766.51,29583.910431668468,28442.55522946456,26030.66631726159,26663.061550145598,26319.142280820062,27425.43669736139,27661.25060477085,33206.11943
2023-07-05,30766.52,30878.07,30200,30504.81,29671.61515246195,28523.42796556399,26075.185159875906,26716.05118393669,26368.385430457474,27436.110434978855,27669.651075657788,33215.67122
2023-07-06,30504.8,31500,29850.45,29895.43,29692.930852227477,28577.231966914424,26113.197546344803,26759.90468484791,26409.88007245209,27444.634939536987,27676.22649345496,71319.6261
2023-07-07,29895.42,30449,29701.02,30344.7,29755.00410439629,28646.544438800134,26155.302048371224,26809.350137470698,26456.172071599714,27454.68715811745,27684.109723902657,34070.53895
2023-07-08,30344.7,30386.81,30044.47,30284.63,29805.444665882354,28710.78308825895,26196.38988868594,26857.285032126274,26501.212753110307,27464.49631874789,27691.792206254497,13094.59042
2023-07-09,30284.63,30445.52,30061.12,30160.71,29839.279459607846,28767.642967150758,26235.835859942796,26902.849514441772,26544.265661897243,27473.841946759163,27699.085907269993,15388.50196
2023-07-10,30160.71,31045.78,29950,30411.57,29893.783320597573,28832.11069392916,26277.385453376202,26951.245659070162,26589.76335999257,27484.024712974904,27707.09915422045,41262.87652
2023-07-11,30411.57,30813.63,30300,30622.1,29963.146813873995,28902.306352990763,26320.61644388987,27001.87813273816,26637.202614580892,27494.901923675163,27715.710678137082,28476.83311
2023-07-12,30622.1,30983.25,30210,30380,30002.847117314566,28960.255123461713,26361.008320070072,27048.472917114184,26681.235524997588,27504.902263627762,27723.5815476256,38108.99669
2023-07-13,30380,31804.2,30251,31454.23,30141.074058522703,29058.05805979655,26411.68714275594,27109.241980326402,26737.38840117409,27518.591441223507,27734.602665653292,70772.51836
2023-07-14,31454.23,31630,29900,30312.01,30157.35367199673,29107.23264568688,26450.496325415086,27153.41809094259,26779.44277292498,27528.274001219266,27742.216867527284,60749.48424
2023-07-15,30312,30390.9,30200,30289.52,30169.940941330377,29153.596855659944,26488.69556595822,27196.674668998552,26820.73779912586,27537.845044542595,27749.742135274617,14118.55329
2023-07-16,30289.52,30441.46,30064.29,30231.99,30175.85037548939,29195.886782888967,26525.942276744707,27238.541087357193,26860.870177959674,27547.183501927197,27757.075216115754,15760.1281
2023-07-17,30232,30336.96,29659.2,30138,30172.245577823734,29232.83239924626,26561.883149612917,27278.533624083302,26899.424646454267,27556.163801747207,27764.108967323686,30882.76839
2023-07-18,30138.01,30239.78,29512,29859.13,30142.425046602428,29257.393089471898,26594.69157598493,27314.128056854566,26934.244709437156,27564.146353560907,27770.29809888255,30003.8601
2023-07-19,29859.14,30189.09,29761.96,29909.21,30120.21408978315,29282.954536943587,26627.67185881095,27349.922290553124,26969.244301090836,27572.274823739204,27776.616893272854,25657.36137
2023-07-20,29909.21,30417.46,29570.96,29800,30089.717509803802,29303.230829612465,26659.237312952137,27383.71646585584,27002.547309313297,27579.996574783436,27782.59439137249,37540.68193
2023-07-21,29800,30061.7,29726.34,29901.72,30071.812985060584,29326.700993157076,26691.500822275997,27418.447549085413,27036.655223321377,27588.04414298176,27788.854732904627,23881.40865
2023-07-22,29901.72,29999,29625.1,29794,30045.354605531003,29345.02644440582,26722.371460860315,27451.213789787682,27069.094573635244,27595.69043711354,27794.778352600624,14660.40467
2023-07-23,29793.99,30350,29730,30083.75,30049.011309766145,29373.99599560559,26755.81801348857,27487.52463406647,27104.561108063066,27604.314560381776,27801.54045495631,18292.78637
2023-07-24,30083.75,30099.58,28861.9,29176.5,29965.914994550323,29366.25105460145,26779.904401414056,27510.82084601038,27128.936859732912,27609.76407663695,27805.60237384861,39628.99691
2023-07-25,29176.5,29376,29047.65,29228.91,29895.724042688387,29360.865130891587,26804.27261632536,27534.518627444722,27153.642426088994,27615.37636753249,27809.80712311346,21565.7478
2023-07-26,29228.91,29690,29096.94,29351.96,29843.93699100378,29360.51591007231,26829.622739546005,27559.586784307554,27179.504985782067,27621.39572154451,27814.36296617664,33931.63366
2023-07-27,29351.95,29567.49,29083.85,29222.78,29784.77918233675,29355.11450183418,26853.435249600272,27582.52738038607,27203.5435153611,27626.946446946436,27818.523725508465,22476.47626
2023-07-28,29222.78,29542.22,29123.12,29314.14,29739.956403066586,29353.507658624996,26877.91987398236,27606.411692380745,27228.374062239203,27632.794604842635,27822.94208968717,23993.61627
2023-07-29,29314.14,29406.92,29256.18,29352.9,29703.093888488816,29353.483828874996,26902.54654190293,27630.501186278943,27253.36848503639,27638.756841914237,27827.46190626121,10851.36844
2023-07-30,29352.9,29449,29033.24,29281.09,29662.90304196607,29350.644855193623,26926.213640988473,27653.267928537163,27277.224032271257,27644.449504507254,27831.756228546998,15706.97441
2023-07-31,29281.09,29530,29101.8,29232.25,29621.88846654073,29346.001919695835,26949.159276401522,27675.046991591822,27300.224337773947,27649.953145739466,27835.893580899887,22605.48964
2023-08-01,29232.26,29739.25,28585.7,29705.99,29629.898136393997,29360.119099315605,26976.590427880114,27703.05999860435,27328.5274632119,27657.07978994834,27841.41823797256,44719.65162
